    66    0.14428E+04   -0.12326E-01    0.37199E+00    0.18485E+06    0.13789E+05
    67    0.14422E+04   -0.11248E-01    0.42476E+00    0.18369E+06    0.13647E+05
    68    0.14419E+04   -0.10048E-01    0.48230E+00    0.18253E+06    0.13507E+05
    69    0.14418E+04   -0.87905E-02    0.54649E+00    0.18138E+06    0.13371E+05
    70    0.14418E+04   -0.74595E-02    0.61583E+00    0.18023E+06    0.13237E+05
    71    0.14420E+04   -0.60827E-02    0.68781E+00    0.17909E+06    0.13106E+05
    72    0.14423E+04   -0.46736E-02    0.76003E+00    0.17796E+06    0.12978E+05
    73    0.14425E+04   -0.32452E-02    0.83059E+00    0.17683E+06    0.12853E+05
    74    0.14429E+04   -0.17886E-02    0.89908E+00    0.17570E+06    0.12730E+05
    75    0.14433E+04   -0.27225E-03    0.96569E+00    0.17459E+06    0.12609E+05
    76    0.14437E+04    0.13202E-02    0.10300E+01    0.17348E+06    0.12490E+05
    77    0.14443E+04    0.29757E-02    0.10921E+01    0.17237E+06    0.12374E+05
    78    0.14450E+04    0.47106E-02    0.11509E+01    0.17127E+06    0.12259E+05
    79    0.14458E+04    0.64598E-02    0.12102E+01    0.17018E+06    0.12146E+05
    80    0.14467E+04    0.82174E-02    0.12688E+01    0.16909E+06    0.12035E+05
    81    0.14477E+04    0.99257E-02    0.13264E+01    0.16801E+06    0.11926E+05
    82    0.14490E+04    0.11609E-01    0.13830E+01    0.16694E+06    0.11818E+05
    83    0.14503E+04    0.13246E-01    0.14383E+01    0.16587E+06    0.11711E+05
    84    0.14518E+04    0.14838E-01    0.14932E+01    0.16481E+06    0.11605E+05
    85    0.14533E+04    0.16366E-01    0.15458E+01    0.16375E+06    0.11501E+05
    86    0.14550E+04    0.17847E-01    0.15964E+01    0.16271E+06    0.11397E+05
    87    0.14570E+04    0.19266E-01    0.16451E+01    0.16166E+06    0.11295E+05
    88    0.14588E+04    0.20653E-01    0.16916E+01    0.16063E+06    0.11193E+05
    89    0.14610E+04    0.22010E-01    0.17338E+01    0.15960E+06    0.11093E+05
    90    0.14632E+04    0.23315E-01    0.17742E+01    0.15858E+06    0.10993E+05
    91    0.14656E+04    0.24577E-01    0.18116E+01    0.15757E+06    0.10894E+05
    92    0.14681E+04    0.25797E-01    0.18463E+01    0.15656E+06    0.10797E+05
    93    0.14708E+04    0.26983E-01    0.18778E+01    0.15556E+06    0.10700E+05
    94    0.14734E+04    0.28113E-01    0.19071E+01    0.15456E+06    0.10604E+05
    95    0.14763E+04    0.29205E-01    0.19329E+01    0.15357E+06    0.10509E+05
    96    0.14792E+04    0.30258E-01    0.19556E+01    0.15259E+06    0.10415E+05
    97    0.14823E+04    0.31275E-01    0.19753E+01    0.15162E+06    0.10322E+05
    98    0.14856E+04    0.32263E-01    0.19939E+01    0.15065E+06    0.10230E+05
    99    0.14889E+04    0.33201E-01    0.20078E+01    0.14969E+06    0.10139E+05
   100    0.14925E+04    0.34105E-01    0.20211E+01    0.14873E+06    0.10048E+05
   101    0.14961E+04    0.35051E-01    0.20302E+01    0.14778E+06    0.99589E+04
   102    0.15001E+04    0.35905E-01    0.20370E+01    0.14684E+06    0.98705E+04
   103    0.15040E+04    0.36758E-01    0.20402E+01    0.14591E+06    0.97830E+04
   104    0.15081E+04    0.37626E-01    0.20423E+01    0.14498E+06    0.96963E+04
   105    0.15122E+04    0.38451E-01    0.20413E+01    0.14406E+06    0.96107E+04
   106    0.15165E+04    0.39322E-01    0.20375E+01    0.14314E+06    0.95259E+04
   107    0.15207E+04    0.40107E-01    0.20319E+01    0.14223E+06    0.94420E+04
   108    0.15252E+04    0.40896E-01    0.20233E+01    0.14133E+06    0.93590E+04
   109    0.15298E+04    0.41631E-01    0.20126E+01    0.14043E+06    0.92769E+04
   110    0.15344E+04    0.42328E-01    0.20009E+01    0.13955E+06    0.91958E+04
   111    0.15391E+04    0.43076E-01    0.19862E+01    0.13866E+06    0.91155E+04
   112    0.15439E+04    0.43818E-01    0.19687E+01    0.13779E+06    0.90361E+04
   113    0.15489E+04    0.44570E-01    0.19495E+01    0.13692E+06    0.89576E+04
   114    0.15540E+04    0.45272E-01    0.19289E+01    0.13606E+06    0.88800E+04
   115    0.15592E+04    0.46090E-01    0.19063E+01    0.13520E+06    0.88033E+04
   116    0.15644E+04    0.46816E-01    0.18819E+01    0.13435E+06    0.87275E+04
   117    0.15699E+04    0.47541E-01    0.18561E+01    0.13351E+06    0.86525E+04
   118    0.15754E+04    0.48429E-01    0.18277E+01    0.13267E+06    0.85784E+04
   119    0.15810E+04    0.49347E-01    0.17983E+01    0.13184E+06    0.85052E+04
   120    0.15867E+04    0.50164E-01    0.17676E+01    0.13102E+06    0.84329E+04
   121    0.15923E+04    0.51191E-01    0.17349E+01    0.13020E+06    0.83615E+04
   122    0.15981E+04    0.52148E-01    0.17006E+01    0.12939E+06    0.82909E+04
   123    0.16038E+04    0.53124E-01    0.16642E+01    0.12859E+06    0.82212E+04
   124    0.16097E+04    0.54211E-01    0.16282E+01    0.12779E+06    0.81523E+04
   125    0.16155E+04    0.55349E-01    0.15898E+01    0.12700E+06    0.80843E+04
   126    0.16214E+04    0.56629E-01    0.15494E+01    0.12622E+06    0.80172E+04
   127    0.16273E+04    0.57918E-01    0.15071E+01    0.12544E+06    0.79509E+04
   128    0.16332E+04    0.59380E-01    0.14633E+01    0.12467E+06    0.78855E+04
   129    0.16392E+04    0.60884E-01    0.14181E+01    0.12391E+06    0.78210E+04
   130    0.16452E+04    0.62444E-01    0.13720E+01    0.12315E+06    0.77572E+04
   131    0.16511E+04    0.64226E-01    0.13228E+01    0.12240E+06    0.76944E+04
   132    0.16572E+04    0.66096E-01    0.12731E+01    0.12166E+06    0.76323E+04
   133    0.16632E+04    0.68141E-01    0.12202E+01    0.12092E+06    0.75711E+04
   134    0.16692E+04    0.70351E-01    0.11683E+01    0.12019E+06    0.75108E+04
   135    0.16753E+04    0.72640E-01    0.11140E+01    0.11946E+06    0.74512E+04
   136    0.16813E+04    0.74994E-01    0.10607E+01    0.11874E+06    0.73925E+04
   137    0.16873E+04    0.77476E-01    0.10060E+01    0.11803E+06    0.73346E+04
   138    0.16933E+04    0.79998E-01    0.95104E+00    0.11733E+06    0.72774E+04
   139    0.16991E+04    0.82696E-01    0.89624E+00    0.11663E+06    0.72210E+04
   140    0.17051E+04    0.85333E-01    0.84056E+00    0.11593E+06    0.71654E+04
   141    0.17110E+04    0.87972E-01    0.78594E+00    0.11524E+06    0.71105E+04
   142    0.17170E+04    0.90674E-01    0.73134E+00    0.11456E+06    0.70564E+04
   143    0.17230E+04    0.93425E-01    0.67645E+00    0.11389E+06    0.70029E+04
   144    0.17289E+04    0.96139E-01    0.62172E+00    0.11322E+06    0.69502E+04
   145    0.17348E+04    0.98951E-01    0.56759E+00    0.11255E+06    0.68982E+04
   146    0.17409E+04    0.10163E+00    0.51376E+00    0.11190E+06    0.68469E+04
   147    0.17468E+04    0.10437E+00    0.46142E+00    0.11124E+06    0.67962E+04
   148    0.17527E+04    0.10703E+00    0.40878E+00    0.11060E+06    0.67462E+04
   149    0.17587E+04    0.10966E+00    0.35703E+00    0.10995E+06    0.66969E+04
   150    0.17646E+04    0.11233E+00    0.30810E+00    0.10932E+06    0.66482E+04
   151    0.17705E+04    0.11494E+00    0.25871E+00    0.10869E+06    0.66002E+04
   152    0.17764E+04    0.11741E+00    0.21005E+00    0.10806E+06    0.65527E+04
   153    0.17823E+04    0.11987E+00    0.16406E+00    0.10744E+06    0.65059E+04
   154    0.17882E+04    0.12232E+00    0.11820E+00    0.10683E+06    0.64596E+04
   155    0.17941E+04    0.12474E+00    0.72911E-01    0.10622E+06    0.64140E+04
   156    0.17998E+04    0.12711E+00    0.27900E-01    0.10561E+06    0.63689E+04
   157    0.18058E+04    0.12943E+00   -0.15648E-01    0.10501E+06    0.63244E+04
   158    0.18117E+04    0.13175E+00   -0.58778E-01    0.10442E+06    0.62804E+04
   159    0.18176E+04    0.13391E+00   -0.10179E+00    0.10383E+06    0.62369E+04
   160    0.18235E+04    0.13606E+00   -0.14349E+00    0.10324E+06    0.61940E+04
   161    0.18295E+04    0.13824E+00   -0.18567E+00    0.10266E+06    0.61516E+04
   162    0.18356E+04    0.14030E+00   -0.22864E+00    0.10209E+06    0.61097E+04
   163    0.18417E+04    0.14231E+00   -0.27119E+00    0.10152E+06    0.60683E+04
   164    0.18478E+04    0.14431E+00   -0.31513E+00    0.10095E+06    0.60273E+04
   165    0.18540E+04    0.14623E+00   -0.35851E+00    0.10039E+06    0.59868E+04
   166    0.18603E+04    0.14820E+00   -0.40313E+00    0.99833E+05    0.59468E+04
   167    0.18667E+04    0.14999E+00   -0.45003E+00    0.99280E+05    0.59072E+04
   168    0.18730E+04    0.15195E+00   -0.49728E+00    0.98731E+05    0.58681E+04
   169    0.18794E+04    0.15377E+00   -0.54517E+00    0.98187E+05    0.58293E+04
   170    0.18859E+04    0.15566E+00   -0.59550E+00    0.97647E+05    0.57910E+04
   171    0.18923E+04    0.15761E+00   -0.64634E+00    0.97111E+05    0.57531E+04
   172    0.18987E+04    0.15954E+00   -0.69946E+00    0.96579E+05    0.57155E+04
   173    0.19051E+04    0.16143E+00   -0.75518E+00    0.96051E+05    0.56783E+04
   174    0.19117E+04    0.16356E+00   -0.81379E+00    0.95527E+05    0.56415E+04
   175    0.19182E+04    0.16562E+00   -0.87484E+00    0.95006E+05    0.56050E+04
   176    0.19248E+04    0.16783E+00   -0.93864E+00    0.94490E+05    0.55689E+04
   177    0.19313E+04    0.17010E+00   -0.10070E+01    0.93977E+05    0.55331E+04
   178    0.19379E+04    0.17263E+00   -0.10787E+01    0.93468E+05    0.54976E+04
   179    0.19446E+04    0.17512E+00   -0.11540E+01    0.92962E+05    0.54624E+04
   180    0.19514E+04    0.17777E+00   -0.12346E+01    0.92461E+05    0.54275E+04
   181    0.19581E+04    0.18055E+00   -0.13202E+01    0.91962E+05    0.53928E+04
   182    0.19649E+04    0.18349E+00   -0.14088E+01    0.91467E+05    0.53585E+04
   183    0.19717E+04    0.18648E+00   -0.15015E+01    0.90976E+05    0.53244E+04
   184    0.19786E+04    0.18956E+00   -0.15970E+01    0.90488E+05    0.52907E+04
   185    0.19856E+04    0.19283E+00   -0.16971E+01    0.90003E+05    0.52572E+04
   186    0.19922E+04    0.19612E+00   -0.17983E+01    0.89522E+05    0.52239E+04
   187    0.19992E+04    0.19952E+00   -0.19018E+01    0.89044E+05    0.51910E+04
   188    0.20062E+04    0.20298E+00   -0.20084E+01    0.88570E+05    0.51583E+04
   189    0.20131E+04    0.20651E+00   -0.21163E+01    0.88098E+05    0.51259E+04
   190    0.20204E+04    0.21011E+00   -0.22273E+01    0.87631E+05    0.50938E+04
   191    0.20273E+04    0.21376E+00   -0.23378E+01    0.87166E+05    0.50620E+04
   192    0.20344E+04    0.21746E+00   -0.24497E+01    0.86705E+05    0.50304E+04
   193    0.20415E+04    0.22120E+00   -0.25640E+01    0.86247E+05    0.49991E+04
   194    0.20487E+04    0.22497E+00   -0.26779E+01    0.85792E+05    0.49680E+04
   195    0.20558E+04    0.22878E+00   -0.27933E+01    0.85340E+05    0.49372E+04
   196    0.20629E+04    0.23263E+00   -0.29090E+01    0.84892E+05    0.49067E+04
   197    0.20701E+04    0.23651E+00   -0.30259E+01    0.84446E+05    0.48764E+04
   198    0.20774E+04    0.24041E+00   -0.31428E+01    0.84004E+05    0.48464E+04
   199    0.20846E+04    0.24433E+00   -0.32602E+01    0.83565E+05    0.48167E+04
   200    0.20920E+04    0.24826E+00   -0.33781E+01    0.83129E+05    0.47871E+04
   201    0.20993E+04    0.25222E+00   -0.34954E+01    0.82696E+05    0.47579E+04
   202    0.21066E+04    0.25618E+00   -0.36132E+01    0.82266E+05    0.47289E+04
   203    0.21140E+04    0.26015E+00   -0.37302E+01    0.81839E+05    0.47001E+04
   204    0.21213E+04    0.26413E+00   -0.38490E+01    0.81415E+05    0.46716E+04
   205    0.21286E+04    0.26812E+00   -0.39668E+01    0.80994E+05    0.46434E+04
   206    0.21358E+04    0.27211E+00   -0.40844E+01    0.80576E+05    0.46154E+04
   207    0.21432E+04    0.27609E+00   -0.42019E+01    0.80161E+05    0.45876E+04
   208    0.21503E+04    0.28008E+00   -0.43192E+01    0.79749E+05    0.45600E+04
   209    0.21575E+04    0.28404E+00   -0.44363E+01    0.79340E+05    0.45327E+04
   210    0.21648E+04    0.28801E+00   -0.45537E+01    0.78933E+05    0.45057E+04
   211    0.21720E+04    0.29196E+00   -0.46709E+01    0.78530E+05    0.44789E+04
